ID,gesture,frame,joint,x,y
0,ASL_letter_A,0,hand_position,0.0,0.0
1,ASL_letter_A,1,hand_position,0.0,0.0
2,ASL_letter_A,2,hand_position,0.0,0.0
3,ASL_letter_A,3,hand_position,0.0,0.0
4,ASL_letter_A,4,hand_position,0.0,0.0
5,ASL_letter_A,5,hand_position,0.0,0.0
6,ASL_letter_A,6,hand_position,0.0,0.0
7,ASL_letter_A,7,hand_position,0.0,0.0
8,ASL_letter_A,8,hand_position,0.0,0.0
9,ASL_letter_A,9,hand_position,0.0,0.0
10,ASL_letter_A,10,hand_position,0.0,0.0
11,ASL_letter_A,11,hand_position,0.0,0.0
12,ASL_letter_A,12,hand_position,0.0,0.0
13,ASL_letter_A,13,hand_position,0.0,0.0
14,ASL_letter_A,14,hand_position,0.0,0.0
15,ASL_letter_A,15,hand_position,0.0,0.0
16,ASL_letter_A,16,hand_position,0.0,0.0
17,ASL_letter_A,17,hand_position,0.0,0.0
18,ASL_letter_A,18,hand_position,0.0,0.0
19,ASL_letter_A,19,hand_position,0.0,0.0
20,ASL_letter_A,20,hand_position,0.0,0.0
21,ASL_letter_A,21,hand_position,0.0,0.0
22,ASL_letter_A,22,hand_position,0.0,0.0
23,ASL_letter_A,23,hand_position,0.0,0.0
24,ASL_letter_A,24,hand_position,0.0,0.0
25,ASL_letter_A,25,hand_position,0.0,0.0
26,ASL_letter_A,26,hand_position,0.0,0.0
27,ASL_letter_A,27,hand_position,0.0,0.0
28,ASL_letter_A,28,hand_position,0.0,0.0
29,ASL_letter_A,29,hand_position,0.0,0.0
30,ASL_letter_A,30,hand_position,0.0,0.0
31,ASL_letter_A,31,hand_position,0.0,0.0
32,ASL_letter_A,32,hand_position,0.0,0.0
33,ASL_letter_A,33,hand_position,0.0,0.0
34,ASL_letter_A,34,hand_position,0.0,0.0
35,ASL_letter_A,35,hand_position,0.0,0.0
36,ASL_letter_A,36,hand_position,0.0,0.0
37,ASL_letter_A,37,hand_position,0.0,0.0
38,ASL_letter_A,38,hand_position,0.0,0.0
39,ASL_letter_A,39,hand_position,0.0,0.0
40,ASL_letter_A,40,hand_position,0.0,0.0
41,ASL_letter_A,41,hand_position,0.0,0.0
42,ASL_letter_A,42,hand_position,0.0,0.0
43,ASL_letter_A,43,hand_position,0.0,0.0
44,ASL_letter_A,44,hand_position,0.0,0.0
45,ASL_letter_A,45,hand_position,0.0,0.0
46,ASL_letter_A,46,hand_position,0.0,0.0
47,ASL_letter_A,47,hand_position,0.0,0.0
48,ASL_letter_A,48,hand_position,0.0,0.0
49,ASL_letter_A,49,hand_position,0.0,0.0
50,ASL_letter_A,50,hand_position,0.0,0.0
51,ASL_letter_A,51,hand_position,0.0,0.0
52,ASL_letter_A,52,hand_position,0.0,0.0
53,ASL_letter_A,53,hand_position,0.0,0.0
54,ASL_letter_A,54,hand_position,0.0,0.0
55,ASL_letter_A,55,hand_position,0.0,0.0
56,ASL_letter_A,56,hand_position,0.0,0.0
57,ASL_letter_A,57,hand_position,0.0,0.0
58,ASL_letter_A,58,hand_position,0.0,0.0
59,ASL_letter_A,59,hand_position,0.0,0.0
60,ASL_letter_A,60,hand_position,0.0,0.0
61,ASL_letter_A,61,hand_position,0.0,0.0
62,ASL_letter_A,62,hand_position,0.0,0.0
63,ASL_letter_A,63,hand_position,0.0,0.0
64,ASL_letter_A,64,hand_position,0.0,0.0
65,ASL_letter_A,65,hand_position,0.0,0.0
66,ASL_letter_A,66,hand_position,0.0,0.0
67,ASL_letter_A,67,hand_position,0.0,0.0
68,ASL_letter_A,68,hand_position,0.0,0.0
69,ASL_letter_A,69,hand_position,0.0,0.0
70,ASL_letter_A,70,hand_position,0.0,0.0
71,ASL_letter_A,71,hand_position,0.0,0.0
72,ASL_letter_A,72,hand_position,0.0,0.0
73,ASL_letter_A,73,hand_position,0.0,0.0
74,ASL_letter_A,74,hand_position,0.0,0.0
75,ASL_letter_A,75,hand_position,0.0,0.0
76,ASL_letter_A,76,hand_position,0.0,0.0
77,ASL_letter_A,77,hand_position,0.0,0.0
78,ASL_letter_A,78,hand_position,0.0,0.0
79,ASL_letter_A,79,hand_position,0.0,0.0
80,ASL_letter_A,80,hand_position,0.0,0.0
81,ASL_letter_A,81,hand_position,0.0,0.0
82,ASL_letter_A,82,hand_position,0.0,0.0
83,ASL_letter_A,83,hand_position,0.0,0.0
84,ASL_letter_A,84,hand_position,0.0,0.0
85,ASL_letter_A,85,hand_position,0.0,0.0
86,ASL_letter_A,86,hand_position,0.0,0.0
87,ASL_letter_A,87,hand_position,0.0,0.0
88,ASL_letter_A,88,hand_position,0.0,0.0
89,ASL_letter_A,89,hand_position,0.0,0.0
90,ASL_letter_A,90,hand_position,0.0,0.0
91,ASL_letter_A,91,hand_position,0.0,0.0
92,ASL_letter_A,92,hand_position,0.0,0.0
93,ASL_letter_A,93,hand_position,0.0,0.0
94,ASL_letter_A,94,hand_position,0.0,0.0
95,ASL_letter_A,95,hand_position,0.0,0.0
96,ASL_letter_A,96,hand_position,0.0,0.0
97,ASL_letter_A,97,hand_position,0.0,0.0
98,ASL_letter_A,98,hand_position,0.0,0.0
99,ASL_letter_A,99,hand_position,0.0,0.0
100,ASL_letter_A,100,hand_position,0.0,0.0
101,ASL_letter_A,101,hand_position,0.0,0.0
102,ASL_letter_A,102,hand_position,0.0,0.0
103,ASL_letter_A,103,hand_position,0.0,0.0
104,ASL_letter_A,104,hand_position,0.0,0.0
105,ASL_letter_A,105,hand_position,0.0,0.0
106,ASL_letter_A,106,hand_position,0.0,0.0
107,ASL_letter_A,107,hand_position,0.0,0.0
108,ASL_letter_A,108,hand_position,0.0,0.0
109,ASL_letter_A,109,hand_position,0.0,0.0
110,ASL_letter_A,110,hand_position,0.0,0.0
111,ASL_letter_A,111,hand_position,0.0,0.0
112,ASL_letter_A,112,hand_position,0.0,0.0
113,ASL_letter_A,113,hand_position,0.0,0.0
114,ASL_letter_A,114,hand_position,0.0,0.0
115,ASL_letter_A,115,hand_position,0.0,0.0
116,ASL_letter_A,116,hand_position,0.0,0.0
117,ASL_letter_A,117,hand_position,0.0,0.0
118,ASL_letter_A,118,hand_position,0.0,0.0
119,ASL_letter_A,119,hand_position,0.0,0.0
120,ASL_letter_A,120,hand_position,0.0,0.0
121,ASL_letter_A,121,hand_position,0.0,0.0
122,ASL_letter_A,122,hand_position,0.0,0.0
123,ASL_letter_A,123,hand_position,0.0,0.0
124,ASL_letter_A,124,hand_position,0.0,0.0
125,ASL_letter_A,125,hand_position,0.0,0.0
126,ASL_letter_A,126,hand_position,0.0,0.0
127,ASL_letter_A,127,hand_position,0.0,0.0
128,ASL_letter_A,128,hand_position,0.0,0.0
129,ASL_letter_A,129,hand_position,0.0,0.0
130,ASL_letter_A,130,hand_position,0.0,0.0
131,ASL_letter_A,131,hand_position,0.0,0.0
132,ASL_letter_A,132,hand_position,0.0,0.0
133,ASL_letter_A,133,hand_position,0.0,0.0
134,ASL_letter_A,134,hand_position,0.0,0.0
135,ASL_letter_A,135,hand_position,0.0,0.0
136,ASL_letter_A,136,hand_position,0.0,0.0
137,ASL_letter_A,137,hand_position,0.0,0.0
138,ASL_letter_A,138,hand_position,0.0,0.0
139,ASL_letter_A,139,hand_position,0.0,0.0
140,ASL_letter_A,140,hand_position,0.0,0.0
141,ASL_letter_A,141,hand_position,0.0,0.0
142,ASL_letter_A,142,hand_position,0.0,0.0
143,ASL_letter_A,143,hand_position,0.0,0.0
144,ASL_letter_A,144,hand_position,0.0,0.0
145,ASL_letter_A,145,hand_position,0.0,0.0
146,ASL_letter_A,146,hand_position,0.0,0.0
147,ASL_letter_A,147,hand_position,0.0,0.0
148,ASL_letter_A,148,hand_position,0.0,0.0
149,ASL_letter_A,149,hand_position,0.0,0.0
