ID,frame,gesture,joint,person_idx,video_idx,x,y
0,0,ASL_letter_L,hand_position,103860.0,1,0.0,0.0
1,0,ASL_letter_L,root,103860.0,1,457.52666124131946,553.5088867187501
2,0,ASL_letter_L,thumb_1,103860.0,1,409.52666124131946,477.7755533854168
3,0,ASL_letter_L,thumb_2,103860.0,1,370.0599945746528,443.6422200520834
4,0,ASL_letter_L,thumb_3,103860.0,1,356.19332790798614,411.6422200520834
5,0,ASL_letter_L,index_1,103860.0,1,346.5933279079861,504.4422200520835
6,0,ASL_letter_L,index_2,103860.0,1,315.6599945746527,504.4422200520835
7,0,ASL_letter_L,index_3,103860.0,1,290.0599945746527,502.3088867187501
8,0,ASL_letter_L,index_4,103860.0,1,261.25999457465275,507.6422200520834
9,0,ASL_letter_L,middle_1,103860.0,1,0.0,0.0
10,0,ASL_letter_L,middle_2,103860.0,1,332.7266612413194,542.8422200520833
11,0,ASL_letter_L,middle_3,103860.0,1,372.1933279079861,533.2422200520834
12,0,ASL_letter_L,middle_4,103860.0,1,0.0,0.0
13,0,ASL_letter_L,ring_1,103860.0,1,0.0,0.0
14,0,ASL_letter_L,ring_2,103860.0,1,348.72666124131945,568.4422200520834
15,0,ASL_letter_L,ring_3,103860.0,1,389.2599945746528,563.10888671875
16,0,ASL_letter_L,ring_4,103860.0,1,0.0,0.0
17,0,ASL_letter_L,pinky_1,103860.0,1,0.0,0.0
18,0,ASL_letter_L,pinky_2,103860.0,1,357.25999457465275,597.2422200520834
19,0,ASL_letter_L,pinky_3,103860.0,1,383.9266612413194,591.9088867187501
20,0,ASL_letter_L,pinky_4,103860.0,1,0.0,0.0
21,1,ASL_letter_L,hand_position,103860.0,1,0.0,0.0
22,1,ASL_letter_L,root,103860.0,1,455.35066189236113,553.5088867187501
23,1,ASL_letter_L,thumb_1,103860.0,1,407.27955078125,477.7044422743056
24,1,ASL_letter_L,thumb_2,103860.0,1,367.9551063368056,443.6422200520834
25,1,ASL_letter_L,thumb_3,103860.0,1,354.37288411458337,411.8555533854167
26,1,ASL_letter_L,index_1,103860.0,1,345.3417730034722,504.5844422743057
27,1,ASL_letter_L,index_2,103860.0,1,314.3373285590277,504.5133311631946
28,1,ASL_letter_L,index_3,103860.0,1,288.5951063368055,502.4511089409723
29,1,ASL_letter_L,index_4,103860.0,1,259.6528841145833,507.6422200520834
30,1,ASL_letter_L,middle_1,103860.0,1,0.0,0.0
31,1,ASL_letter_L,middle_2,103860.0,1,330.7639952256944,543.0555533854167
32,1,ASL_letter_L,middle_3,103860.0,1,370.230661892361,533.6688867187501
33,1,ASL_letter_L,middle_4,103860.0,1,0.0,0.0
34,1,ASL_letter_L,ring_1,103860.0,1,0.0,0.0
35,1,ASL_letter_L,ring_2,103860.0,1,347.0484396701389,568.6555533854167
36,1,ASL_letter_L,ring_3,103860.0,1,387.43955078125,563.2511089409722
37,1,ASL_letter_L,ring_4,103860.0,1,0.0,0.0
38,1,ASL_letter_L,pinky_1,103860.0,1,0.0,0.0
39,1,ASL_letter_L,pinky_2,103860.0,1,355.6528841145833,597.3844422743057
40,1,ASL_letter_L,pinky_3,103860.0,1,382.1773285590277,591.9799978298612
41,1,ASL_letter_L,pinky_4,103860.0,1,0.0,0.0
42,2,ASL_letter_L,hand_position,103860.0,1,0.0,0.0
43,2,ASL_letter_L,root,103860.0,1,453.1746625434028,553.5088867187501
44,2,ASL_letter_L,thumb_1,103860.0,1,405.03244032118056,477.6333311631945
45,2,ASL_letter_L,thumb_2,103860.0,1,365.8502180989583,443.6422200520834
46,2,ASL_letter_L,thumb_3,103860.0,1,352.5524403211806,412.0688867187501
47,2,ASL_letter_L,index_1,103860.0,1,344.0902180989584,504.7266644965279
48,2,ASL_letter_L,index_2,103860.0,1,313.0146625434027,504.5844422743057
49,2,ASL_letter_L,index_3,103860.0,1,287.13021809895827,502.5933311631945
50,2,ASL_letter_L,index_4,103860.0,1,258.0457736545139,507.6422200520834
51,2,ASL_letter_L,middle_1,103860.0,1,0.0,0.0
52,2,ASL_letter_L,middle_2,103860.0,1,328.8013292100694,543.26888671875
53,2,ASL_letter_L,middle_3,103860.0,1,368.2679958767361,534.0955533854168
54,2,ASL_letter_L,middle_4,103860.0,1,0.0,0.0
55,2,ASL_letter_L,ring_1,103860.0,1,0.0,0.0
56,2,ASL_letter_L,ring_2,103860.0,1,345.37021809895833,568.86888671875
57,2,ASL_letter_L,ring_3,103860.0,1,385.6191069878472,563.3933311631945
58,2,ASL_letter_L,ring_4,103860.0,1,0.0,0.0
59,2,ASL_letter_L,pinky_1,103860.0,1,0.0,0.0
60,2,ASL_letter_L,pinky_2,103860.0,1,354.0457736545139,597.5266644965279
61,2,ASL_letter_L,pinky_3,103860.0,1,380.4279958767361,592.0511089409723
62,2,ASL_letter_L,pinky_4,103860.0,1,0.0,0.0
63,3,ASL_letter_L,hand_position,103860.0,1,0.0,0.0
64,3,ASL_letter_L,root,103860.0,1,450.9986631944445,553.5088867187501
65,3,ASL_letter_L,thumb_1,103860.0,1,402.7853298611111,477.5622200520834
66,3,ASL_letter_L,thumb_2,103860.0,1,363.7453298611111,443.6422200520834
67,3,ASL_letter_L,thumb_3,103860.0,1,350.7319965277778,412.2822200520834
68,3,ASL_letter_L,index_1,103860.0,1,342.83866319444445,504.8688867187501
69,3,ASL_letter_L,index_2,103860.0,1,311.69199652777775,504.6555533854168
70,3,ASL_letter_L,index_3,103860.0,1,285.66532986111105,502.7355533854167
71,3,ASL_letter_L,index_4,103860.0,1,256.4386631944444,507.6422200520834
72,3,ASL_letter_L,middle_1,103860.0,1,0.0,0.0
73,3,ASL_letter_L,middle_2,103860.0,1,326.8386631944444,543.4822200520833
74,3,ASL_letter_L,middle_3,103860.0,1,366.3053298611111,534.5222200520834
75,3,ASL_letter_L,middle_4,103860.0,1,0.0,0.0
76,3,ASL_letter_L,ring_1,103860.0,1,0.0,0.0
