ID,frame,gesture,joint,person_idx,video_idx,x,y
0,0,ASL_letter_U,hand_position,103860.0,1,0.0,0.0
1,0,ASL_letter_U,root,103860.0,1,459.0733409288194,555.6422200520834
2,0,ASL_letter_U,thumb_1,103860.0,1,395.07334092881945,503.3755533854168
3,0,ASL_letter_U,thumb_2,103860.0,1,348.14000759548605,527.9088867187501
4,0,ASL_letter_U,thumb_3,103860.0,1,327.8733409288194,560.9755533854167
5,0,ASL_letter_U,index_1,103860.0,1,325.7400075954861,501.2422200520833
6,0,ASL_letter_U,index_2,103860.0,1,287.3400075954861,501.2422200520833
7,0,ASL_letter_U,index_3,103860.0,1,255.34000759548607,504.4422200520835
8,0,ASL_letter_U,index_4,103860.0,1,225.47334092881945,510.84222005208335
9,0,ASL_letter_U,middle_1,103860.0,1,322.5400075954861,536.4422200520834
10,0,ASL_letter_U,middle_2,103860.0,1,278.80667426215274,534.3088867187502
11,0,ASL_letter_U,middle_3,103860.0,1,244.6733409288194,533.2422200520834
12,0,ASL_letter_U,middle_4,103860.0,1,208.4066742621527,533.2422200520834
13,0,ASL_letter_U,ring_1,103860.0,1,0.0,0.0
14,0,ASL_letter_U,ring_2,103860.0,1,316.14000759548605,570.5755533854167
15,0,ASL_letter_U,ring_3,103860.0,1,359.87334092881946,563.10888671875
16,0,ASL_letter_U,ring_4,103860.0,1,392.9400075954861,556.7088867187501
17,0,ASL_letter_U,pinky_1,103860.0,1,367.3400075954861,605.7755533854167
18,0,ASL_letter_U,pinky_2,103860.0,1,356.67334092881936,589.7755533854167
19,0,ASL_letter_U,pinky_3,103860.0,1,384.4066742621528,583.3755533854168
20,0,ASL_letter_U,pinky_4,103860.0,1,413.2066742621528,574.8422200520835
21,1,ASL_letter_U,hand_position,103860.0,1,0.0,0.0
22,1,ASL_letter_U,root,103860.0,1,458.0066742621527,555.6935021033655
23,1,ASL_letter_U,thumb_1,103860.0,1,394.0066742621528,503.3345277443912
24,1,ASL_letter_U,thumb_2,103860.0,1,347.0733409288194,527.8781174879808
25,1,ASL_letter_U,thumb_3,103860.0,1,326.82718708266555,560.9345277443911
26,1,ASL_letter_U,index_1,103860.0,1,324.7553922108707,501.2011944110577
27,1,ASL_letter_U,index_2,103860.0,1,286.3317884174039,501.1837725634989
28,1,ASL_letter_U,index_3,103860.0,1,254.37562403384223,504.383772563499
29,1,ASL_letter_U,index_4,103860.0,1,224.53818111146785,510.7691606913528
30,1,ASL_letter_U,middle_1,103860.0,1,321.54640028955004,536.3691606913528
31,1,ASL_letter_U,middle_2,103860.0,1,277.8422907005089,534.2504392301657
32,1,ASL_letter_U,middle_3,103860.0,1,243.7089573671756,533.183772563499
33,1,ASL_letter_U,middle_4,103860.0,1,207.4422907005089,533.198384435645
34,1,ASL_letter_U,ring_1,103860.0,1,0.0,0.0
35,1,ASL_letter_U,ring_2,103860.0,1,315.13178841740387,570.5463296411244
36,1,ASL_letter_U,ring_3,103860.0,1,358.85050987859114,563.0358273580194
37,1,ASL_letter_U,ring_4,103860.0,1,391.87334092881946,556.6986303084938
38,1,ASL_letter_U,pinky_1,103860.0,1,366.2733409288194,605.7463296411245
39,1,ASL_letter_U,pinky_2,103860.0,1,355.6212861342988,589.7024940246862
