ID,frame,gesture,joint,person_idx,video_idx,x,y
0,0,ASL_letter_A,hand_position,103860.0,0,0.0,0.0
1,0,ASL_letter_A,root,103860.0,0,367.5533376736111,537.5088867187501
2,0,ASL_letter_A,thumb_1,103860.0,0,322.7533376736111,457.50888671875
3,0,ASL_letter_A,thumb_2,103860.0,0,275.8200043402777,451.10888671875006
4,0,ASL_letter_A,thumb_3,103860.0,0,245.95333767361103,454.3088867187501
5,0,ASL_letter_A,index_1,103860.0,0,0.0,0.0
6,0,ASL_letter_A,index_2,103860.0,0,247.0200043402777,482.04222005208334
7,0,ASL_letter_A,index_3,103860.0,0,281.1533376736111,482.04222005208334
8,0,ASL_letter_A,index_4,103860.0,0,0.0,0.0
9,0,ASL_letter_A,middle_1,103860.0,0,0.0,0.0
10,0,ASL_letter_A,middle_2,103860.0,0,253.42000434027776,507.6422200520834
11,0,ASL_letter_A,middle_3,103860.0,0,288.6200043402778,510.84222005208335
12,0,ASL_letter_A,middle_4,103860.0,0,0.0,0.0
13,0,ASL_letter_A,ring_1,103860.0,0,0.0,0.0
14,0,ASL_letter_A,ring_2,103860.0,0,249.15333767361108,537.5088867187501
15,0,ASL_letter_A,ring_3,103860.0,0,290.7533376736111,540.70888671875
16,0,ASL_letter_A,ring_4,103860.0,0,0.0,0.0
17,0,ASL_letter_A,pinky_1,103860.0,0,0.0,0.0
18,0,ASL_letter_A,pinky_2,103860.0,0,265.1533376736111,565.2422200520834
19,0,ASL_letter_A,pinky_3,103860.0,0,292.8866710069444,560.9755533854167
20,0,ASL_letter_A,pinky_4,103860.0,0,0.0,0.0
21,1,ASL_letter_A,hand_position,103860.0,0,0.0,0.0
22,1,ASL_letter_A,root,103860.0,0,366.425718625992,537.006029575893
23,1,ASL_letter_A,thumb_1,103860.0,0,321.7628614831349,457.11269624255954
24,1,ASL_letter_A,thumb_2,103860.0,0,274.96667100694435,450.6517438616072
25,1,ASL_letter_A,thumb_3,103860.0,0,245.0847662450396,453.8365057663692
26,1,ASL_letter_A,index_1,103860.0,0,0.0,0.0
27,1,ASL_letter_A,index_2,103860.0,0,246.0752424355158,481.5393629092262
28,1,ASL_letter_A,index_3,103860.0,0,280.2085757688492,481.5698390997024
29,1,ASL_letter_A,index_4,103860.0,0,0.0,0.0
30,1,ASL_letter_A,middle_1,103860.0,0,0.0,0.0
31,1,ASL_letter_A,middle_2,103860.0,0,252.4295281498016,507.18507719494056
32,1,ASL_letter_A,middle_3,103860.0,0,287.6447662450397,510.3850771949405
33,1,ASL_letter_A,middle_4,103860.0,0,0.0,0.0
34,1,ASL_letter_A,ring_1,103860.0,0,0.0,0.0
35,1,ASL_letter_A,ring_2,103860.0,0,248.19333767361107,537.006029575893
36,1,ASL_letter_A,ring_3,103860.0,0,289.7171471974206,540.2212676711309
37,1,ASL_letter_A,ring_4,103860.0,0,0.0,0.0
38,1,ASL_letter_A,pinky_1,103860.0,0,0.0,0.0
39,1,ASL_letter_A,pinky_2,103860.0,0,264.1476233878968,564.7546010044643
40,1,ASL_letter_A,pinky_3,103860.0,0,291.83524243551585,560.5336486235119
41,1,ASL_letter_A,pinky_4,103860.0,0,0.0,0.0
42,2,ASL_letter_A,hand_position,103860.0,0,0.0,0.0
43,2,ASL_letter_A,root,103860.0,0,365.29809957837296,536.5031724330358
44,2,ASL_letter_A,thumb_1,103860.0,0,320.7723852926587,456.7165057663691
45,2,ASL_letter_A,thumb_2,103860.0,0,274.11333767361106,450.1946010044644
46,2,ASL_letter_A,thumb_3,103860.0,0,244.2161948164682,453.3641248139882
47,2,ASL_letter_A,index_1,103860.0,0,0.0,0.0
48,2,ASL_letter_A,index_2,103860.0,0,245.1304805307539,481.036505766369
49,2,ASL_letter_A,index_3,103860.0,0,279.26381386408724,481.0974581473215
50,2,ASL_letter_A,index_4,103860.0,0,0.0,0.0
51,2,ASL_letter_A,middle_1,103860.0,0,0.0,0.0
52,2,ASL_letter_A,middle_2,103860.0,0,251.43905195932535,506.7279343377977
53,2,ASL_letter_A,middle_3,103860.0,0,286.6695281498016,509.9279343377976
54,2,ASL_letter_A,middle_4,103860.0,0,0.0,0.0
55,2,ASL_letter_A,ring_1,103860.0,0,0.0,0.0
56,2,ASL_letter_A,ring_2,103860.0,0,247.2333376736111,536.5031724330358
57,2,ASL_letter_A,ring_3,103860.0,0,288.68095672123013,539.733648623512
58,2,ASL_letter_A,ring_4,103860.0,0,0.0,0.0
59,2,ASL_letter_A,pinky_1,103860.0,0,0.0,0.0
60,2,ASL_letter_A,pinky_2,103860.0,0,263.1419091021825,564.2669819568454
61,2,ASL_letter_A,pinky_3,103860.0,0,290.7838138640873,560.0917438616071
62,2,ASL_letter_A,pinky_4,103860.0,0,0.0,0.0
63,3,ASL_letter_A,hand_position,103860.0,0,0.0,0.0
64,3,ASL_letter_A,root,103860.0,0,364.17048053075393,536.0003152901786
65,3,ASL_letter_A,thumb_1,103860.0,0,319.7819091021825,456.3203152901786
66,3,ASL_letter_A,thumb_2,103860.0,0,273.2600043402777,449.7374581473215
67,3,ASL_letter_A,thumb_3,103860.0,0,243.3476233878968,452.89174386160727
68,3,ASL_letter_A,index_1,103860.0,0,0.0,0.0
69,3,ASL_letter_A,index_2,103860.0,0,244.185718625992,480.5336486235119
70,3,ASL_letter_A,index_3,103860.0,0,278.3190519593253,480.6250771949405
71,3,ASL_letter_A,index_4,103860.0,0,0.0,0.0
72,3,ASL_letter_A,middle_1,103860.0,0,0.0,0.0
73,3,ASL_letter_A,middle_2,103860.0,0,250.4485757688492,506.2707914806549
74,3,ASL_letter_A,middle_3,103860.0,0,285.6942900545635,509.4707914806548
75,3,ASL_letter_A,middle_4,103860.0,0,0.0,0.0
76,3,ASL_letter_A,ring_1,103860.0,0,0.0,0.0
77,3,ASL_letter_A,ring_2,103860.0,0,246.27333767361108,536.0003152901786
78,3,ASL_letter_A,ring_3,103860.0,0,287.64476624503965,539.2460295758929
79,3,ASL_letter_A,ring_4,103860.0,0,0.0,0.0
80,3,ASL_letter_A,pinky_1,103860.0,0,0.0,0.0
81,3,ASL_letter_A,pinky_2,103860.0,0,262.1361948164682,563.7793629092263
