ID,frame,gesture,joint,person_idx,video_idx,x,y
0,0,ASL_letter_B,hand_position,103860.0,1,0.0,0.0
1,0,ASL_letter_B,root,103860.0,1,473.15333767361113,420.1755533854167
2,0,ASL_letter_B,thumb_1,103860.0,1,425.15333767361113,352.9755533854168
3,0,ASL_letter_B,thumb_2,103860.0,1,373.9533376736112,350.8422200520833
4,0,ASL_letter_B,thumb_3,103860.0,1,368.6200043402778,380.70888671875
5,0,ASL_letter_B,index_1,103860.0,1,346.22000434027774,378.5755533854167
6,0,ASL_letter_B,index_2,103860.0,1,314.2200043402778,373.2422200520834
7,0,ASL_letter_B,index_3,103860.0,1,288.6200043402778,371.10888671875
8,0,ASL_letter_B,index_4,103860.0,1,253.42000434027776,373.2422200520834
9,0,ASL_letter_B,middle_1,103860.0,1,341.95333767361114,407.3755533854167
10,0,ASL_letter_B,middle_2,103860.0,1,303.55333767361105,404.1755533854167
11,0,ASL_letter_B,middle_3,103860.0,1,271.55333767361105,396.70888671875
12,0,ASL_letter_B,middle_4,103860.0,1,237.42000434027773,393.5088867187501
13,0,ASL_letter_B,ring_1,103860.0,1,350.4866710069444,436.1755533854167
14,0,ASL_letter_B,ring_2,103860.0,1,316.35333767361107,431.90888671875007
15,0,ASL_letter_B,ring_3,103860.0,1,286.4866710069444,423.3755533854168
16,0,ASL_letter_B,ring_4,103860.0,1,255.55333767361105,416.97555338541673
17,0,ASL_letter_B,pinky_1,103860.0,1,371.8200043402778,469.2422200520834
18,0,ASL_letter_B,pinky_2,103860.0,1,339.8200043402777,460.70888671875
19,0,ASL_letter_B,pinky_3,103860.0,1,318.48667100694445,455.3755533854168
20,0,ASL_letter_B,pinky_4,103860.0,1,292.8866710069444,446.8422200520834
21,1,ASL_letter_B,hand_position,103860.0,1,0.0,0.0
22,1,ASL_letter_B,root,103860.0,1,471.6649655805879,420.37400299781984
23,1,ASL_letter_B,thumb_1,103860.0,1,423.6897717821383,353.27322780402136
24,1,ASL_letter_B,thumb_2,103860.0,1,372.4649655805879,351.0902820675872
25,1,ASL_letter_B,thumb_3,103860.0,1,366.9579888364018,380.9569487342539
26,1,ASL_letter_B,index_1,103860.0,1,344.68201984415373,378.79880919937017
27,1,ASL_letter_B,index_2,103860.0,1,312.8060508519057,373.49028206758726
28,1,ASL_letter_B,index_3,103860.0,1,287.1564384488049,371.3569487342539
29,1,ASL_letter_B,index_4,103860.0,1,252.05566325500644,373.46547586603685
30,1,ASL_letter_B,middle_1,103860.0,1,340.3905469759368,407.524390594719
31,1,ASL_letter_B,middle_2,103860.0,1,302.1393841852389,404.34919679626944
32,1,ASL_letter_B,middle_3,103860.0,1,270.11457798368855,396.9073363311532
33,1,ASL_letter_B,middle_4,103860.0,1,235.98124465035525,393.6577239280524
34,1,ASL_letter_B,ring_1,103860.0,1,348.99829891392113,436.29958439316863
35,1,ASL_letter_B,ring_2,103860.0,1,314.8897717821382,432.0577239280524
36,1,ASL_letter_B,ring_3,103860.0,1,285.1223299216731,423.59880919937024
37,1,ASL_letter_B,ring_4,103860.0,1,254.2138027898901,417.1491967962695
38,1,ASL_letter_B,pinky_1,103860.0,1,370.1331826348514,469.49028206758726
39,1,ASL_letter_B,pinky_2,103860.0,1,338.1579888364017,460.9321425327035
40,1,ASL_letter_B,pinky_3,103860.0,1,316.8742679061693,455.5491967962695
41,1,ASL_letter_B,pinky_4,103860.0,1,291.3734927123708,446.9910572613857
42,2,ASL_letter_B,hand_position,103860.0,1,0.0,0.0
43,2,ASL_letter_B,root,103860.0,1,470.1765934875646,420.5724526102229
44,2,ASL_letter_B,thumb_1,103860.0,1,422.22620589066537,353.57090222262605
45,2,ASL_letter_B,thumb_2,103860.0,1,370.9765934875646,351.3383440830911
46,2,ASL_letter_B,thumb_3,103860.0,1,365.2959733325258,381.2050107497578
47,2,ASL_letter_B,index_1,103860.0,1,343.14403534802966,379.0220650133237
48,2,ASL_letter_B,index_2,103860.0,1,311.3920973635336,373.7383440830912
49,2,ASL_letter_B,index_3,103860.0,1,285.692872557332,371.60501074975775
50,2,ASL_letter_B,index_4,103860.0,1,250.69132216973512,373.6887316799904
51,2,ASL_letter_B,middle_1,103860.0,1,338.8277562782623,407.6732278040213
52,2,ASL_letter_B,middle_2,103860.0,1,300.72543069686685,404.52284020712216
53,2,ASL_letter_B,middle_3,103860.0,1,268.6758182937661,397.1057859435562
54,2,ASL_letter_B,middle_4,103860.0,1,234.5424849604328,393.8065611373547
55,2,ASL_letter_B,ring_1,103860.0,1,347.5099268208979,436.4236154009206
56,2,ASL_letter_B,ring_2,103860.0,1,313.42620589066536,432.2065611373547
57,2,ASL_letter_B,ring_3,103860.0,1,283.7579888364017,423.82206501332377
58,2,ASL_letter_B,ring_4,103860.0,1,252.8742679061692,417.32284020712217
59,2,ASL_letter_B,pinky_1,103860.0,1,368.4463609294251,469.7383440830912
60,2,ASL_letter_B,pinky_2,103860.0,1,336.4959733325257,461.155398346657
